Welcome.started,Welcome.stopped,participant,date,expName,psychopyVersion,OS,frameRate,SetVars.started,SetVars.stopped,Silence.started,Silence.stopped,Silence_Resp.keys,Silence_Resp.rt,Silence_Resp.duration,Consent.started,Consent.stopped,Consent_Resp.keys,Consent_Resp.rt,Consent_Resp.duration,PleaseMsg.started,PleaseMsg.stopped,ReadCarefully.started,ReadCarefully.stopped,Read_Resp.keys,Read_Resp.rt,Read_Resp.duration,Load_Stim.started,Load_Stim.stopped,B0_Ins.started,B0_Ins.stopped,B0_Ins_Resp.keys,B0_Ins_Resp.rt,B0_Ins_Resp.duration,B0_Keys.started,B0_Keys.stopped,B0_Keys_Resp.keys,B0_Ins_Img.started,B0_Ins_Img.stopped,B0_Ins_Img_Resp.keys,B0_Ins_Img_Resp.rt,B0_Ins_Img_Resp.duration,HandPosition.started,HandPosition.stopped,HandPos_Resp.keys,HandPos_Resp.rt,HandPos_Resp.duration,B0_Prac_Ins.started,B0_Prac_Ins.stopped,B0_Prac_Ins_Resp_2.keys,StartTime.started,StartTime.stopped,BlockCounter.started,BlockCounter.stopped,B1_Ins.started,B1_Ins.stopped,B1_Ins_Resp.keys,B2_Ins.started,B2_Ins.stopped,B2_Ins_Resp.keys,P0_Ins.started,P0_Ins.stopped,P0_Ins_Resp.keys,Pro_Strat_Ins.started,Pro_Strat_Ins.stopped,Pro_Strat_Ins_Resp.keys,Pro_Strat_Ins2.started,Pro_Strat_Ins2.stopped,Pro_Strat_Ins2_Resp.keys,PM_Ins_Cue.started,PM_Ins_Cue.stopped,PM_Ins_Cue_Resp.keys,PM_Ins_Probe.started,PM_Ins_Probe.stopped,PM_Ins_Probe_Resp.keys,PM_Img_Cue.started,PM_Img_Cue.stopped,PM_Img_Cue_Resp.keys,PM_Img_Probe.started,PM_Img_Probe.stopped,PM_Img_Probe_Resp.keys,P1_Ins.started,P1_Ins.stopped,P1_Ins_Resp.keys,P2_Ins.started,P2_Ins.stopped,P2_Ins_Resp.keys,R0_Ins.started,R0_Ins.stopped,R0_Ins_Resp.keys,R1_Ins.started,R1_Ins.stopped,R1_Ins_Resp.keys,R2_Ins.started,R2_Ins.stopped,R2_Ins_Resp.keys,BeginOgt.started,BeginOgt.stopped,BeginOgt_Resp.keys,BeginOgt_Resp.rt,BeginOgt_Resp.duration,BeginTask.started,BeginTask.stopped,setDurs.started,setDurs.stopped,setPM.started,setPM.stopped,C.started,C.stopped,Cue_Resp.keys,isi.started,isi.stopped,Isi_Resp.keys,Isi_Resp.rt,Isi_Resp.duration,P.started,P.stopped,Probe_Resp.keys,Probe_Resp.rt,Probe_Resp.duration,Ast.started,Ast.stopped,Aster_Resp.keys,Save_dat.started,Save_dat.stopped,axcpt_subid,axcpt_date,axcpt_exp,axcpt_colorCond,axcpt_cond,axcpt_phaseFile,axcpt_pmCond,axcpt_block,axcpt_blockCounter,axcpt_phase,axcpt_trialNum,axcpt_stimColor,axcpt_stimShape,axcpt_cueStim,axcpt_probeStim,axcpt_cue_file,axcpt_probe_file,axcpt_cuefile,axcpt_probefile,axcpt_cue_color,axcpt_probe_color,axcpt_cue_shape,axcpt_probe_shape,axcpt_cueColor_rand,axcpt_cueShape_rand,axcpt_probeColor_rand,axcpt_probeShape_rand,axcpt_cue_dur,axcpt_isi_dur,axcpt_probe_dur,axcpt_ast_dur,axcpt_cue_Resp,axcpt_isi_Resp,axcpt_probe_Resp,axcpt_aster_Resp,axcpt_cue_resp,axcpt_isi_resp,axcpt_probe_resp,axcpt_aster_resp,axcpt_noResp,axcpt_cue_rt,axcpt_isi_rt,axcpt_probe_rt,axcpt_aster_rt,axcpt_OgtAcc,axcpt_OgtTrialAcc,axcpt_OgtAccRunning,axcpt_pm_blocks,axcpt_pmcue_Trials,axcpt_pm_RespKey,axcpt_start_PM_Time,axcpt_runningTime,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Block,Phase,Cue,Probe,Correct,DoResp,TrialType,ItemCount,CueColor,CueShape,ProbeColor,ProbeShape,CueFile,ProbeFile,CueDur,IsiDur,ProbeDur,AsterismDur,Cat_c,Cat_p,Cue_Resp.rt,Cue_Resp.duration,phase.thisRepN,phase.thisTrialN,phase.thisN,phase.thisIndex,phase.ran,PhaseFile,B1_Ins_Resp.rt,B1_Ins_Resp.duration,B2_Ins_Resp.rt,B2_Ins_Resp.duration,P0_Ins_Resp.rt,P0_Ins_Resp.duration,Pro_Strat_Ins_Resp.rt,Pro_Strat_Ins_Resp.duration,Pro_Strat_Ins2_Resp.rt,Pro_Strat_Ins2_Resp.duration,P1_Ins_Resp.rt,P1_Ins_Resp.duration,Debrief.started,Debrief.stopped,Debrief_Resp.keys,Debrief_Resp.rt,Debrief_Resp.duration,Thanks.started,Thanks.stopped
,,9902,2025-02-17_21h12.06.042,_axcpt-pm-shape-col,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.6049,500.6049,500.605,500.605,500.606,501.6042,,501.6043,505.6033,,,,505.6037,506.2376,j,0.6174,,506.2376,507.7379,,507.7379,507.7379,9902,2025-02-17_21h12.06.042,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Probe-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Probe,Baseline,2,,45,yellow,star5,Stimuli/Shapes/lime_triangle.png,Stimuli/Shapes/blue_x.png,Stimuli/Shapes/lime_triangle.png,Stimuli/Shapes/blue_x.png,Stimuli/Shapes/lime_triangle.png,Stimuli/Shapes/blue_x.png,lime,blue,triangle,x,red,star5,red,diamond,1,4,10,1,,,j,,,,j,,no response,,,0.6174,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,146.5306,355.0735,0,24,24,12,1,1,Baseline,A,X,j,Yes,AX,3,lime,triangle,blue,x,Stimuli/Shapes/lime_triangle.png,Stimuli/Shapes/blue_x.png,1,4,0.5,1,,Stimuli/Shapes/blue_x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9902,2025-02-17_21h12.06.042,_axcpt-pm-shape-col,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.7387,507.7387,507.7387,507.7387,507.7399,508.7377,,508.7378,512.7378,,,,512.7384,513.371,j,0.6186,,513.3712,514.8713,,514.8713,514.8714,9902,2025-02-17_21h12.06.042,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Probe-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Probe,Baseline,2,,46,purple,diamond,Stimuli/Shapes/purple_triangle.png,Stimuli/Shapes/red_x.png,Stimuli/Shapes/purple_triangle.png,Stimuli/Shapes/red_x.png,Stimuli/Shapes/purple_triangle.png,Stimuli/Shapes/red_x.png,purple,red,triangle,x,purple,hexagon,lime,diamond,1,4,10,1,,,j,,,,j,,no response,,,0.6186,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,146.5306,362.2069,0,25,25,20,1,1,Baseline,A,X,j,Yes,AX,11,purple,triangle,red,x,Stimuli/Shapes/purple_triangle.png,Stimuli/Shapes/red_x.png,1,4,0.5,1,,Stimuli/Shapes/red_x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9902,2025-02-17_21h12.06.042,_axcpt-pm-shape-col,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.8719,514.872,514.872,514.872,514.8731,515.8703,,515.8704,519.8713,,,,519.8718,520.2048,f,0.3275,,520.2049,521.7047,,521.7048,521.7048,9902,2025-02-17_21h12.06.042,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Probe-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Probe,Baseline,2,,47,lime,hexagon,Stimuli/Shapes/purple_diamond.png,Stimuli/Shapes/purple_x.png,Stimuli/Shapes/purple_diamond.png,Stimuli/Shapes/purple_x.png,Stimuli/Shapes/purple_diamond.png,Stimuli/Shapes/purple_x.png,purple,purple,diamond,x,purple,diamond,lime,hexagon,1,4,10,1,,,f,,,,f,,,,,0.3275,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,146.5306,369.3396,0,26,26,7,1,1,Baseline,B,X,f,Yes,BX,3,purple,diamond,purple,x,Stimuli/Shapes/purple_diamond.png,Stimuli/Shapes/purple_x.png,1,4,0.5,1,,Stimuli/Shapes/purple_x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9902,2025-02-17_21h12.06.042,_axcpt-pm-shape-col,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.7053,521.7053,521.7053,521.7053,521.7062,522.7039,,522.704,526.7039,,,,526.7044,527.4381,f,0.7165,,527.4383,528.9382,,528.9382,528.9382,9902,2025-02-17_21h12.06.042,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Probe-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Probe,Baseline,2,,48,blue,star5,Stimuli/Shapes/purple_diamond.png,Stimuli/Shapes/purple_square.png,Stimuli/Shapes/purple_diamond.png,Stimuli/Shapes/purple_square.png,Stimuli/Shapes/purple_diamond.png,Stimuli/Shapes/purple_square.png,purple,purple,diamond,square,lime,hexagon,blue,star5,1,4,10,1,,,f,,,,f,,,,,0.7165,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,146.5306,376.1731,0,27,27,47,1,1,Baseline,B,Y,f,Yes,BY,18,purple,diamond,purple,square,Stimuli/Shapes/purple_diamond.png,Stimuli/Shapes/purple_square.png,1,4,0.5,1,,Stimuli/Shapes/purple_square.png,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9902,2025-02-17_21h12.06.042,_axcpt-pm-shape-col,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.9388,528.9389,528.9389,528.9389,528.9398,529.9383,,529.9384,533.938,,,,533.9382,537.2217,j,3.2693,,537.2218,538.7217,,538.7219,538.7219,9902,2025-02-17_21h12.06.042,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Probe-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Probe,Baseline,2,,49,lime,diamond,Stimuli/Shapes/red_hexagon.png,Stimuli/Shapes/lime_x.png,Stimuli/Shapes/red_hexagon.png,Stimuli/Shapes/lime_x.png,Stimuli/Shapes/red_hexagon.png,Stimuli/Shapes/lime_x.png,red,lime,hexagon,x,purple,square,blue,diamond,1,4,10,1,,,j,,,,j,,no response,,,3.2693,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,146.5306,383.4076,0,28,28,6,1,1,Baseline,B,X,f,Yes,BX,2,red,hexagon,lime,x,Stimuli/Shapes/red_hexagon.png,Stimuli/Shapes/lime_x.png,1,4,0.5,1,,Stimuli/Shapes/lime_x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9902,2025-02-17_21h12.06.042,_axcpt-pm-shape-col,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.7224,538.7224,538.7224,538.7225,538.7235,539.721,,539.7211,543.721,,,,543.7214,544.6884,f,0.9599,,544.6884,546.1877,,546.1878,546.1878,9902,2025-02-17_21h12.06.042,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Probe-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Probe,Baseline,2,,50,yellow,diamond,Stimuli/Shapes/lime_triangle.png,Stimuli/Shapes/yellow_horizontal.png,Stimuli/Shapes/lime_triangle.png,Stimuli/Shapes/yellow_horizontal.png,Stimuli/Shapes/lime_triangle.png,Stimuli/Shapes/yellow_horizontal.png,lime,yellow,triangle,horizontal,blue,diamond,lime,star5,1,4,10,1,,,f,,,,f,,,,,0.9599,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,146.5306,393.1902,0,29,29,4,1,1,Baseline,A,Y,f,Yes,AY,5,lime,triangle,yellow,horizontal,Stimuli/Shapes/lime_triangle.png,Stimuli/Shapes/yellow_horizontal.png,1,4,0.5,1,,Stimuli/Shapes/yellow_horizontal.png,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9902,2025-02-17_21h12.06.042,_axcpt-pm-shape-col,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.1883,546.1883,546.1883,546.1883,546.1892,547.1878,,547.1879,551.1888,,,,551.1893,552.6545,f,1.4499,,552.6546,554.1552,,554.1552,554.1552,9902,2025-02-17_21h12.06.042,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Probe-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Probe,Baseline,2,,51,lime,diamond,Stimuli/Shapes/lime_star5.png,Stimuli/Shapes/yellow_diamond.png,Stimuli/Shapes/lime_star5.png,Stimuli/Shapes/yellow_diamond.png,Stimuli/Shapes/lime_star5.png,Stimuli/Shapes/yellow_diamond.png,lime,yellow,star5,diamond,blue,star5,red,hexagon,1,4,10,1,,,f,,,,f,,,,,1.4499,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,146.5306,400.6571,0,30,30,33,1,1,Baseline,B,Y,f,Yes,BY,4,lime,star5,yellow,diamond,Stimuli/Shapes/lime_star5.png,Stimuli/Shapes/yellow_diamond.png,1,4,0.5,1,,Stimuli/Shapes/yellow_diamond.png,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9902,2025-02-17_21h12.06.042,_axcpt-pm-shape-col,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.1558,554.1558,554.1558,554.1558,554.1567,555.1556,,555.1556,559.1557,,,,559.1561,559.6719,f,0.498,,559.6719,561.1714,,561.1715,561.1715,9902,2025-02-17_21h12.06.042,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Probe-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Probe,Baseline,2,,52,blue,diamond,Stimuli/Shapes/red_horizontal.png,Stimuli/Shapes/lime_diamond.png,Stimuli/Shapes/red_horizontal.png,Stimuli/Shapes/lime_diamond.png,Stimuli/Shapes/red_horizontal.png,Stimuli/Shapes/lime_diamond.png,red,lime,horizontal,diamond,lime,square,blue,hexagon,1,4,10,1,,,f,,,,f,,,,,0.498,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,146.5306,408.6248,0,31,31,34,1,1,Baseline,B,Y,f,Yes,BY,5,red,horizontal,lime,diamond,Stimuli/Shapes/red_horizontal.png,Stimuli/Shapes/lime_diamond.png,1,4,0.5,1,,Stimuli/Shapes/lime_diamond.png,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9902,2025-02-17_21h12.06.042,_axcpt-pm-shape-col,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.172,561.172,561.172,561.172,561.1728,562.1724,,562.1725,566.1717,,,,566.1722,566.856,j,0.6711,,566.8561,568.356,,568.3561,568.3561,9902,2025-02-17_21h12.06.042,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Probe-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Probe,Baseline,2,,53,lime,hexagon,Stimuli/Shapes/red_triangle.png,Stimuli/Shapes/lime_x.png,Stimuli/Shapes/red_triangle.png,Stimuli/Shapes/lime_x.png,Stimuli/Shapes/red_triangle.png,Stimuli/Shapes/lime_x.png,red,lime,triangle,x,purple,diamond,yellow,diamond,1,4,10,1,,,j,,,,j,,no response,,,0.6711,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,146.5306,415.6417,0,32,32,14,1,1,Baseline,A,X,j,Yes,AX,5,red,triangle,lime,x,Stimuli/Shapes/red_triangle.png,Stimuli/Shapes/lime_x.png,1,4,0.5,1,,Stimuli/Shapes/lime_x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9902,2025-02-17_21h12.06.042,_axcpt-pm-shape-col,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.3567,568.3567,568.3567,568.3568,568.3578,569.356,,569.3561,573.3561,,,,573.3567,574.4218,j,1.0512,,574.4219,575.9228,,575.9229,575.9229,9902,2025-02-17_21h12.06.042,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Probe-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Probe,Baseline,2,,54,purple,square,Stimuli/Shapes/yellow_horizontal.png,Stimuli/Shapes/lime_diamond.png,Stimuli/Shapes/yellow_horizontal.png,Stimuli/Shapes/lime_diamond.png,Stimuli/Shapes/yellow_horizontal.png,Stimuli/Shapes/lime_diamond.png,yellow,lime,horizontal,diamond,yellow,hexagon,red,square,1,4,10,1,,,j,,,,j,,no response,,,1.0512,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,146.5306,422.8252,0,33,33,44,1,1,Baseline,B,Y,f,Yes,BY,15,yellow,horizontal,lime,diamond,Stimuli/Shapes/yellow_horizontal.png,Stimuli/Shapes/lime_diamond.png,1,4,0.5,1,,Stimuli/Shapes/lime_diamond.png,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9902,2025-02-17_21h12.06.042,_axcpt-pm-shape-col,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.9236,575.9236,575.9236,575.9236,575.9248,576.922,,576.922,580.923,,,,580.9235,581.5229,j,0.5818,,581.523,583.0232,,583.0232,583.0232,9902,2025-02-17_21h12.06.042,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Probe-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Probe,Baseline,2,,55,red,square,Stimuli/Shapes/lime_triangle.png,Stimuli/Shapes/purple_x.png,Stimuli/Shapes/lime_triangle.png,Stimuli/Shapes/purple_x.png,Stimuli/Shapes/lime_triangle.png,Stimuli/Shapes/purple_x.png,lime,purple,triangle,x,blue,square,purple,square,1,4,10,1,,,j,,,,j,,no response,,,0.5818,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,146.5306,430.3912,0,34,34,16,1,1,Baseline,A,X,j,Yes,AX,7,lime,triangle,purple,x,Stimuli/Shapes/lime_triangle.png,Stimuli/Shapes/purple_x.png,1,4,0.5,1,,Stimuli/Shapes/purple_x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9902,2025-02-17_21h12.06.042,_axcpt-pm-shape-col,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.0238,583.0239,583.0239,583.0239,583.0249,584.0222,f,584.0222,588.0221,,,,588.0227,588.8564,f,0.8164,,588.8565,590.3566,,590.3567,590.3567,9902,2025-02-17_21h12.06.042,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Probe-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Probe,Baseline,2,,56,red,square,Stimuli/Shapes/yellow_diamond.png,Stimuli/Shapes/purple_square.png,Stimuli/Shapes/yellow_diamond.png,Stimuli/Shapes/purple_square.png,Stimuli/Shapes/yellow_diamond.png,Stimuli/Shapes/purple_square.png,yellow,purple,diamond,square,red,hexagon,blue,star5,1,4,10,1,f,,f,,,,f,,,0.4725,,0.8164,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,146.5306,437.4914,0,35,35,37,1,1,Baseline,B,Y,f,Yes,BY,8,yellow,diamond,purple,square,Stimuli/Shapes/yellow_diamond.png,Stimuli/Shapes/purple_square.png,1,4,0.5,1,,Stimuli/Shapes/purple_square.png,0.4725,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9902,2025-02-17_21h12.06.042,_axcpt-pm-shape-col,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.3573,590.3574,590.3574,590.3574,590.3586,591.3566,,591.3567,595.3566,,,,595.3571,597.1733,f,1.7989,,597.1734,598.6735,,598.6735,598.6735,9902,2025-02-17_21h12.06.042,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Probe-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Probe,Baseline,2,,57,yellow,square,Stimuli/Shapes/purple_triangle.png,Stimuli/Shapes/purple_diamond.png,Stimuli/Shapes/purple_triangle.png,Stimuli/Shapes/purple_diamond.png,Stimuli/Shapes/purple_triangle.png,Stimuli/Shapes/purple_diamond.png,purple,purple,triangle,diamond,red,star5,yellow,diamond,1,4,10,1,,,f,,,,f,,,,,1.7989,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,146.5306,444.8259,0,36,36,2,1,1,Baseline,A,Y,f,Yes,AY,3,purple,triangle,purple,diamond,Stimuli/Shapes/purple_triangle.png,Stimuli/Shapes/purple_diamond.png,1,4,0.5,1,,Stimuli/Shapes/purple_diamond.png,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9902,2025-02-17_21h12.06.042,_axcpt-pm-shape-col,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.6743,598.6743,598.6743,598.6743,598.6754,599.6735,,599.6736,603.6736,,,,603.6741,604.6902,j,1.0019,,604.6902,606.1902,,606.1903,606.1903,9902,2025-02-17_21h12.06.042,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Probe-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Probe,Baseline,2,,58,purple,diamond,Stimuli/Shapes/blue_triangle.png,Stimuli/Shapes/yellow_x.png,Stimuli/Shapes/blue_triangle.png,Stimuli/Shapes/yellow_x.png,Stimuli/Shapes/blue_triangle.png,Stimuli/Shapes/yellow_x.png,blue,yellow,triangle,x,purple,diamond,purple,star5,1,4,10,1,,,j,,,,j,,no response,,,1.0019,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,146.5306,453.1427,0,37,37,19,1,1,Baseline,A,X,j,Yes,AX,10,blue,triangle,yellow,x,Stimuli/Shapes/blue_triangle.png,Stimuli/Shapes/yellow_x.png,1,4,0.5,1,,Stimuli/Shapes/yellow_x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9902,2025-02-17_21h12.06.042,_axcpt-pm-shape-col,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.1908,606.1908,606.1908,606.1909,606.1917,607.1902,,607.1902,611.1903,,,,611.1908,611.7403,j,0.5326,,611.7404,613.2403,,613.2404,613.2404,9902,2025-02-17_21h12.06.042,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Probe-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Probe,Baseline,2,,59,purple,star5,Stimuli/Shapes/yellow_triangle.png,Stimuli/Shapes/yellow_x.png,Stimuli/Shapes/yellow_triangle.png,Stimuli/Shapes/yellow_x.png,Stimuli/Shapes/yellow_triangle.png,Stimuli/Shapes/yellow_x.png,yellow,yellow,triangle,x,yellow,hexagon,red,star5,1,4,10,1,,,j,,,,j,,no response,,,0.5326,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,146.5306,460.6595,0,38,38,25,1,1,Baseline,A,X,j,Yes,AX,16,yellow,triangle,yellow,x,Stimuli/Shapes/yellow_triangle.png,Stimuli/Shapes/yellow_x.png,1,4,0.5,1,,Stimuli/Shapes/yellow_x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9902,2025-02-17_21h12.06.042,_axcpt-pm-shape-col,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.2409,613.2409,613.2409,613.2409,613.2418,614.2404,,614.2406,618.2405,,,,618.241,618.9394,f,0.6913,,618.9394,620.4405,,620.4405,620.4405,9902,2025-02-17_21h12.06.042,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Probe-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Probe,Baseline,2,,60,yellow,diamond,Stimuli/Shapes/blue_square.png,Stimuli/Shapes/yellow_hexagon.png,Stimuli/Shapes/blue_square.png,Stimuli/Shapes/yellow_hexagon.png,Stimuli/Shapes/blue_square.png,Stimuli/Shapes/yellow_hexagon.png,blue,yellow,square,hexagon,purple,hexagon,purple,square,1,4,10,1,,,f,,,,f,,,,,0.6913,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,146.5306,467.7097,0,39,39,45,1,1,Baseline,B,Y,f,Yes,BY,16,blue,square,yellow,hexagon,Stimuli/Shapes/blue_square.png,Stimuli/Shapes/yellow_hexagon.png,1,4,0.5,1,,Stimuli/Shapes/yellow_hexagon.png,,,,,,,,,,,,,,,,,,,,,,,,,,,
