Welcome.started,Welcome.stopped,participant,date,expName,psychopyVersion,OS,frameRate,SetVars.started,SetVars.stopped,Silence.started,Silence.stopped,Silence_Resp.keys,Silence_Resp.rt,Silence_Resp.duration,Consent.started,Consent.stopped,Consent_Resp.keys,Consent_Resp.rt,Consent_Resp.duration,PleaseMsg.started,PleaseMsg.stopped,ReadCarefully.started,ReadCarefully.stopped,Read_Resp.keys,Read_Resp.rt,Read_Resp.duration,Load_Stim.started,Load_Stim.stopped,B0_Ins.started,B0_Ins.stopped,B0_Ins_Resp.keys,B0_Keys.started,B0_Keys.stopped,B0_Keys_Resp.keys,B0_Keys_Resp.rt,B0_Keys_Resp.duration,B0_Ins_Img.started,B0_Ins_Img.stopped,B0_Ins_Img_Resp.keys,B0_Ins_Img_Resp.rt,B0_Ins_Img_Resp.duration,HandPosition.started,HandPosition.stopped,HandPos_Resp.keys,HandPos_Resp.rt,HandPos_Resp.duration,B0_Prac_Ins.started,B0_Prac_Ins.stopped,B0_Prac_Ins_Resp_2.keys,StartTime.started,StartTime.stopped,BlockCounter.started,BlockCounter.stopped,B1_Ins.started,B1_Ins.stopped,B1_Ins_Resp.keys,B2_Ins.started,B2_Ins.stopped,B2_Ins_Resp.keys,P0_Ins.started,P0_Ins.stopped,P0_Ins_Resp.keys,Pro_Strat_Ins.started,Pro_Strat_Ins.stopped,Pro_Strat_Ins_Resp.keys,Pro_Strat_Ins2.started,Pro_Strat_Ins2.stopped,Pro_Strat_Ins2_Resp.keys,PM_Ins_Cue.started,PM_Ins_Cue.stopped,PM_Ins_Cue_Resp.keys,PM_Ins_Probe.started,PM_Ins_Probe.stopped,PM_Ins_Probe_Resp.keys,PM_Img_Cue.started,PM_Img_Cue.stopped,PM_Img_Cue_Resp.keys,PM_Img_Probe.started,PM_Img_Probe.stopped,PM_Img_Probe_Resp.keys,P1_Ins.started,P1_Ins.stopped,P1_Ins_Resp.keys,P2_Ins.started,P2_Ins.stopped,P2_Ins_Resp.keys,R0_Ins.started,R0_Ins.stopped,R0_Ins_Resp.keys,R1_Ins.started,R1_Ins.stopped,R1_Ins_Resp.keys,R2_Ins.started,R2_Ins.stopped,R2_Ins_Resp.keys,BeginOgt.started,BeginOgt.stopped,BeginOgt_Resp.keys,BeginOgt_Resp.rt,BeginOgt_Resp.duration,BeginTask.started,BeginTask.stopped,setDurs.started,setDurs.stopped,setPM.started,setPM.stopped,C.started,C.stopped,Cue_Resp.keys,isi.started,isi.stopped,Isi_Resp.keys,P.started,P.stopped,Probe_Resp.keys,Probe_Resp.rt,Probe_Resp.duration,Ast.started,Ast.stopped,Aster_Resp.keys,Save_dat.started,Save_dat.stopped,axcpt_subid,axcpt_date,axcpt_exp,axcpt_colorCond,axcpt_cond,axcpt_phaseFile,axcpt_pmCond,axcpt_block,axcpt_blockCounter,axcpt_phase,axcpt_trialNum,axcpt_stimColor,axcpt_stimShape,axcpt_cueStim,axcpt_probeStim,axcpt_cue_file,axcpt_probe_file,axcpt_cuefile,axcpt_probefile,axcpt_cue_color,axcpt_probe_color,axcpt_cue_shape,axcpt_probe_shape,axcpt_cueColor_rand,axcpt_cueShape_rand,axcpt_probeColor_rand,axcpt_probeShape_rand,axcpt_cue_dur,axcpt_isi_dur,axcpt_probe_dur,axcpt_ast_dur,axcpt_cue_Resp,axcpt_isi_Resp,axcpt_probe_Resp,axcpt_aster_Resp,axcpt_cue_resp,axcpt_isi_resp,axcpt_probe_resp,axcpt_aster_resp,axcpt_noResp,axcpt_cue_rt,axcpt_isi_rt,axcpt_probe_rt,axcpt_aster_rt,axcpt_OgtAcc,axcpt_OgtTrialAcc,axcpt_OgtAccRunning,axcpt_pm_blocks,axcpt_pmcue_Trials,axcpt_pm_RespKey,axcpt_start_PM_Time,axcpt_runningTime,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Block,Phase,Cue,Probe,Correct,DoResp,TrialType,ItemCount,CueColor,CueShape,ProbeColor,ProbeShape,CueFile,ProbeFile,CueDur,IsiDur,ProbeDur,AsterismDur,Cat_c,Cat_p,phase.thisRepN,phase.thisTrialN,phase.thisN,phase.thisIndex,phase.ran,PhaseFile,B1_Ins_Resp.rt,B1_Ins_Resp.duration,B2_Ins_Resp.rt,B2_Ins_Resp.duration,P0_Ins_Resp.rt,P0_Ins_Resp.duration,Pro_Strat_Ins_Resp.rt,Pro_Strat_Ins_Resp.duration,Pro_Strat_Ins2_Resp.rt,Pro_Strat_Ins2_Resp.duration,P1_Ins_Resp.rt,P1_Ins_Resp.duration,Isi_Resp.rt,Isi_Resp.duration,P2_Ins_Resp.rt,P2_Ins_Resp.duration,Debrief.started,Debrief.stopped,Debrief_Resp.keys,Debrief_Resp.rt,Debrief_Resp.duration,Thanks.started,Thanks.stopped
,,9904,2025-02-15_18h01.52.787,_axcpt-pm-shape-col,2024.2.4,MacIntel,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.538,566.538,566.538,566.538,566.5392,567.5372,,567.5372,571.537,,571.5375,572.5037,j,0.9471,,572.5038,574.0037,,574.0038,574.0038,9904,2025-02-15_18h01.52.787,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Probe-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Probe,Baseline,2,,40,red,hexagon,Stimuli/Shapes/blue_triangle.png,Stimuli/Shapes/red_x.png,Stimuli/Shapes/blue_triangle.png,Stimuli/Shapes/red_x.png,Stimuli/Shapes/blue_triangle.png,Stimuli/Shapes/red_x.png,blue,red,triangle,x,lime,star5,lime,hexagon,1,4,10,1,,,j,,,,j,,no response,,,0.9471,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,231.7777,335.7592,0,19,19,22,1,1,Baseline,A,X,j,Yes,AX,13,blue,triangle,red,x,Stimuli/Shapes/blue_triangle.png,Stimuli/Shapes/red_x.png,1,4,0.5,1,,Stimuli/Shapes/red_x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9904,2025-02-15_18h01.52.787,_axcpt-pm-shape-col,2024.2.4,MacIntel,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.0045,574.0045,574.0045,574.0045,574.0055,575.0027,,575.0029,579.0036,,579.0041,579.6869,j,0.6743,,579.6869,581.186,,581.1861,581.1861,9904,2025-02-15_18h01.52.787,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Probe-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Probe,Baseline,2,,41,yellow,hexagon,Stimuli/Shapes/blue_triangle.png,Stimuli/Shapes/yellow_x.png,Stimuli/Shapes/blue_triangle.png,Stimuli/Shapes/yellow_x.png,Stimuli/Shapes/blue_triangle.png,Stimuli/Shapes/yellow_x.png,blue,yellow,triangle,x,blue,diamond,blue,hexagon,1,4,10,1,,,j,,,,j,,no response,,,0.6743,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,231.7777,343.2249,0,20,20,15,1,1,Baseline,A,X,j,Yes,AX,6,blue,triangle,yellow,x,Stimuli/Shapes/blue_triangle.png,Stimuli/Shapes/yellow_x.png,1,4,0.5,1,,Stimuli/Shapes/yellow_x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9904,2025-02-15_18h01.52.787,_axcpt-pm-shape-col,2024.2.4,MacIntel,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.1868,581.1869,581.1869,581.1869,581.1879,582.1869,,582.187,586.1868,,586.1874,586.8692,j,0.6676,,586.8694,588.3701,,588.3701,588.3701,9904,2025-02-15_18h01.52.787,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Probe-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Probe,Baseline,2,,42,lime,diamond,Stimuli/Shapes/red_triangle.png,Stimuli/Shapes/blue_x.png,Stimuli/Shapes/red_triangle.png,Stimuli/Shapes/blue_x.png,Stimuli/Shapes/red_triangle.png,Stimuli/Shapes/blue_x.png,red,blue,triangle,x,yellow,diamond,purple,diamond,1,4,10,1,,,j,,,,j,,no response,,,0.6676,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,231.7777,350.4091,0,21,21,26,1,1,Baseline,A,X,j,Yes,AX,17,red,triangle,blue,x,Stimuli/Shapes/red_triangle.png,Stimuli/Shapes/blue_x.png,1,4,0.5,1,,Stimuli/Shapes/blue_x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9904,2025-02-15_18h01.52.787,_axcpt-pm-shape-col,2024.2.4,MacIntel,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.3708,588.3709,588.3709,588.3709,588.3719,589.3702,,589.3703,593.3702,,593.3707,593.8526,f,0.464,,593.8526,595.3525,,595.3525,595.3525,9904,2025-02-15_18h01.52.787,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Probe-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Probe,Baseline,2,,43,yellow,hexagon,Stimuli/Shapes/purple_diamond.png,Stimuli/Shapes/purple_x.png,Stimuli/Shapes/purple_diamond.png,Stimuli/Shapes/purple_x.png,Stimuli/Shapes/purple_diamond.png,Stimuli/Shapes/purple_x.png,purple,purple,diamond,x,red,hexagon,yellow,square,1,4,10,1,,,f,,,,f,,,,,0.464,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,231.7777,357.5923,0,22,22,7,1,1,Baseline,B,X,f,Yes,BX,3,purple,diamond,purple,x,Stimuli/Shapes/purple_diamond.png,Stimuli/Shapes/purple_x.png,1,4,0.5,1,,Stimuli/Shapes/purple_x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9904,2025-02-15_18h01.52.787,_axcpt-pm-shape-col,2024.2.4,MacIntel,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.3533,595.3533,595.3533,595.3533,595.3543,596.3533,,596.3534,600.3534,,600.354,601.0366,j,0.6676,,601.0367,602.5367,,602.5367,602.5367,9904,2025-02-15_18h01.52.787,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Probe-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Probe,Baseline,2,,44,lime,hexagon,Stimuli/Shapes/red_triangle.png,Stimuli/Shapes/lime_x.png,Stimuli/Shapes/red_triangle.png,Stimuli/Shapes/lime_x.png,Stimuli/Shapes/red_triangle.png,Stimuli/Shapes/lime_x.png,red,lime,triangle,x,lime,diamond,red,hexagon,1,4,10,1,,,j,,,,j,,no response,,,0.6676,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,231.7777,364.5755,0,23,23,18,1,1,Baseline,A,X,j,Yes,AX,9,red,triangle,lime,x,Stimuli/Shapes/red_triangle.png,Stimuli/Shapes/lime_x.png,1,4,0.5,1,,Stimuli/Shapes/lime_x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9904,2025-02-15_18h01.52.787,_axcpt-pm-shape-col,2024.2.4,MacIntel,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.5373,602.5373,602.5373,602.5373,602.5383,603.5368,,603.5369,607.5363,,607.5368,608.4862,f,0.9299,,608.4863,609.9866,,609.9867,609.9867,9904,2025-02-15_18h01.52.787,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Probe-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Probe,Baseline,2,,45,yellow,hexagon,Stimuli/Shapes/purple_triangle.png,Stimuli/Shapes/purple_diamond.png,Stimuli/Shapes/purple_triangle.png,Stimuli/Shapes/purple_diamond.png,Stimuli/Shapes/purple_triangle.png,Stimuli/Shapes/purple_diamond.png,purple,purple,triangle,diamond,blue,square,yellow,diamond,1,4,10,1,,,f,,,,f,,,,,0.9299,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,231.7777,371.7589,0,24,24,2,1,1,Baseline,A,Y,f,Yes,AY,3,purple,triangle,purple,diamond,Stimuli/Shapes/purple_triangle.png,Stimuli/Shapes/purple_diamond.png,1,4,0.5,1,,Stimuli/Shapes/purple_diamond.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9904,2025-02-15_18h01.52.787,_axcpt-pm-shape-col,2024.2.4,MacIntel,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.9871,609.9871,609.9872,609.9872,609.988,610.9866,,610.9866,614.9866,,614.9871,616.1365,f,1.131,,616.1367,617.6365,,617.6366,617.6366,9904,2025-02-15_18h01.52.787,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Probe-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Probe,Baseline,2,,46,yellow,square,Stimuli/Shapes/yellow_square.png,Stimuli/Shapes/blue_x.png,Stimuli/Shapes/yellow_square.png,Stimuli/Shapes/blue_x.png,Stimuli/Shapes/yellow_square.png,Stimuli/Shapes/blue_x.png,yellow,blue,square,x,lime,diamond,lime,diamond,1,4,10,1,,,f,,,,f,,,,,1.131,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,231.7777,379.2088,0,25,25,5,1,1,Baseline,B,X,f,Yes,BX,1,yellow,square,blue,x,Stimuli/Shapes/yellow_square.png,Stimuli/Shapes/blue_x.png,1,4,0.5,1,,Stimuli/Shapes/blue_x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9904,2025-02-15_18h01.52.787,_axcpt-pm-shape-col,2024.2.4,MacIntel,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.6372,617.6373,617.6373,617.6373,617.6385,618.6365,,618.6366,622.6365,,622.6371,623.553,j,0.8966,,623.5531,625.0531,,625.0532,625.0532,9904,2025-02-15_18h01.52.787,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Probe-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Probe,Baseline,2,,47,purple,diamond,Stimuli/Shapes/purple_triangle.png,Stimuli/Shapes/red_x.png,Stimuli/Shapes/purple_triangle.png,Stimuli/Shapes/red_x.png,Stimuli/Shapes/purple_triangle.png,Stimuli/Shapes/red_x.png,purple,red,triangle,x,purple,square,blue,hexagon,1,4,10,1,,,j,,,,j,,no response,,,0.8966,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,231.7777,386.8586,0,26,26,20,1,1,Baseline,A,X,j,Yes,AX,11,purple,triangle,red,x,Stimuli/Shapes/purple_triangle.png,Stimuli/Shapes/red_x.png,1,4,0.5,1,,Stimuli/Shapes/red_x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9904,2025-02-15_18h01.52.787,_axcpt-pm-shape-col,2024.2.4,MacIntel,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.054,625.054,625.054,625.054,625.0551,626.0531,,626.0532,630.0531,,630.0536,630.5531,f,0.4808,,630.5531,632.0536,,632.0536,632.0536,9904,2025-02-15_18h01.52.787,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Probe-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Probe,Baseline,2,,48,red,diamond,Stimuli/Shapes/red_triangle.png,Stimuli/Shapes/lime_hexagon.png,Stimuli/Shapes/red_triangle.png,Stimuli/Shapes/lime_hexagon.png,Stimuli/Shapes/red_triangle.png,Stimuli/Shapes/lime_hexagon.png,red,lime,triangle,hexagon,yellow,hexagon,red,hexagon,1,4,10,1,,,f,,,,f,,,,,0.4808,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,231.7777,394.2752,0,27,27,1,1,1,Baseline,A,Y,f,Yes,AY,2,red,triangle,lime,hexagon,Stimuli/Shapes/red_triangle.png,Stimuli/Shapes/lime_hexagon.png,1,4,0.5,1,,Stimuli/Shapes/lime_hexagon.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9904,2025-02-15_18h01.52.787,_axcpt-pm-shape-col,2024.2.4,MacIntel,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.0542,632.0542,632.0543,632.0543,632.0552,633.0531,,633.0532,637.053,,637.0536,637.6196,j,0.5485,,637.6197,639.1196,,639.1197,639.1197,9904,2025-02-15_18h01.52.787,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Probe-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Probe,Baseline,2,,49,purple,hexagon,Stimuli/Shapes/yellow_triangle.png,Stimuli/Shapes/yellow_x.png,Stimuli/Shapes/yellow_triangle.png,Stimuli/Shapes/yellow_x.png,Stimuli/Shapes/yellow_triangle.png,Stimuli/Shapes/yellow_x.png,yellow,yellow,triangle,x,blue,hexagon,purple,diamond,1,4,10,1,,,j,,,,j,,no response,,,0.5485,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,231.7777,401.2752,0,28,28,25,1,1,Baseline,A,X,j,Yes,AX,16,yellow,triangle,yellow,x,Stimuli/Shapes/yellow_triangle.png,Stimuli/Shapes/yellow_x.png,1,4,0.5,1,,Stimuli/Shapes/yellow_x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9904,2025-02-15_18h01.52.787,_axcpt-pm-shape-col,2024.2.4,MacIntel,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639.1203,639.1203,639.1203,639.1203,639.1215,640.1189,,640.119,644.1197,,644.1203,644.5695,f,0.4297,,644.5697,646.0695,,646.0697,646.0697,9904,2025-02-15_18h01.52.787,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Probe-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Probe,Baseline,2,,50,purple,star5,Stimuli/Shapes/purple_star5.png,Stimuli/Shapes/red_star5.png,Stimuli/Shapes/purple_star5.png,Stimuli/Shapes/red_star5.png,Stimuli/Shapes/purple_star5.png,Stimuli/Shapes/red_star5.png,purple,red,star5,star5,lime,hexagon,blue,star5,1,4,10,1,,,f,,,,f,,,,,0.4297,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,231.7777,408.3409,0,29,29,43,1,1,Baseline,B,Y,f,Yes,BY,14,purple,star5,red,star5,Stimuli/Shapes/purple_star5.png,Stimuli/Shapes/red_star5.png,1,4,0.5,1,,Stimuli/Shapes/red_star5.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9904,2025-02-15_18h01.52.787,_axcpt-pm-shape-col,2024.2.4,MacIntel,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.0704,646.0704,646.0704,646.0704,646.0715,647.0695,,647.0695,651.0695,,651.0701,651.7028,j,0.6133,,651.7029,653.2027,,653.2028,653.2028,9904,2025-02-15_18h01.52.787,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Probe-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Probe,Baseline,2,,51,purple,hexagon,Stimuli/Shapes/lime_triangle.png,Stimuli/Shapes/purple_x.png,Stimuli/Shapes/lime_triangle.png,Stimuli/Shapes/purple_x.png,Stimuli/Shapes/lime_triangle.png,Stimuli/Shapes/purple_x.png,lime,purple,triangle,x,red,diamond,lime,square,1,4,10,1,,,j,,,,j,,no response,,,0.6133,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,231.7777,415.2916,0,30,30,16,1,1,Baseline,A,X,j,Yes,AX,7,lime,triangle,purple,x,Stimuli/Shapes/lime_triangle.png,Stimuli/Shapes/purple_x.png,1,4,0.5,1,,Stimuli/Shapes/purple_x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9904,2025-02-15_18h01.52.787,_axcpt-pm-shape-col,2024.2.4,MacIntel,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653.2036,653.2036,653.2036,653.2036,653.2046,654.2028,,654.2029,658.2029,,658.2035,658.8859,f,0.6642,,658.886,660.3861,,660.3861,660.3862,9904,2025-02-15_18h01.52.787,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Probe-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Probe,Baseline,2,,52,yellow,square,Stimuli/Shapes/lime_hexagon.png,Stimuli/Shapes/purple_square.png,Stimuli/Shapes/lime_hexagon.png,Stimuli/Shapes/purple_square.png,Stimuli/Shapes/lime_hexagon.png,Stimuli/Shapes/purple_square.png,lime,purple,hexagon,square,lime,square,lime,square,1,4,10,1,,,f,,,,f,,,,,0.6642,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,231.7777,422.425,0,31,31,36,1,1,Baseline,B,Y,f,Yes,BY,7,lime,hexagon,purple,square,Stimuli/Shapes/lime_hexagon.png,Stimuli/Shapes/purple_square.png,1,4,0.5,1,,Stimuli/Shapes/purple_square.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9904,2025-02-15_18h01.52.787,_axcpt-pm-shape-col,2024.2.4,MacIntel,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.3868,660.3868,660.3869,660.3869,660.3879,661.3861,,661.3862,665.386,,665.3865,666.1527,f,0.751,,666.1527,667.6526,,667.6527,667.6527,9904,2025-02-15_18h01.52.787,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Probe-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Probe,Baseline,2,,53,yellow,star5,Stimuli/Shapes/yellow_star5.png,Stimuli/Shapes/red_hexagon.png,Stimuli/Shapes/yellow_star5.png,Stimuli/Shapes/red_hexagon.png,Stimuli/Shapes/yellow_star5.png,Stimuli/Shapes/red_hexagon.png,yellow,red,star5,hexagon,red,star5,yellow,diamond,1,4,10,1,,,f,,,,f,,,,,0.751,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,231.7777,429.6083,0,32,32,48,1,1,Baseline,B,Y,f,Yes,BY,19,yellow,star5,red,hexagon,Stimuli/Shapes/yellow_star5.png,Stimuli/Shapes/red_hexagon.png,1,4,0.5,1,,Stimuli/Shapes/red_hexagon.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9904,2025-02-15_18h01.52.787,_axcpt-pm-shape-col,2024.2.4,MacIntel,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.6533,667.6534,667.6534,667.6534,667.6544,668.6526,,668.6527,672.6526,,672.6532,673.186,f,0.5144,,673.1861,674.6859,,674.686,674.686,9904,2025-02-15_18h01.52.787,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Probe-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Probe,Baseline,2,,54,yellow,square,Stimuli/Shapes/blue_square.png,Stimuli/Shapes/blue_diamond.png,Stimuli/Shapes/blue_square.png,Stimuli/Shapes/blue_diamond.png,Stimuli/Shapes/blue_square.png,Stimuli/Shapes/blue_diamond.png,blue,blue,square,diamond,red,diamond,red,diamond,1,4,10,1,,,f,,,,f,,,,,0.5144,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,231.7777,436.8747,0,33,33,30,1,1,Baseline,B,Y,f,Yes,BY,1,blue,square,blue,diamond,Stimuli/Shapes/blue_square.png,Stimuli/Shapes/blue_diamond.png,1,4,0.5,1,,Stimuli/Shapes/blue_diamond.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9904,2025-02-15_18h01.52.787,_axcpt-pm-shape-col,2024.2.4,MacIntel,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.6867,674.6867,674.6867,674.6867,674.6877,675.6859,,675.686,679.6858,,679.6863,680.6182,f,0.914,,680.6183,682.119,,682.1191,682.1191,9904,2025-02-15_18h01.52.787,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Probe-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Probe,Baseline,2,,55,purple,hexagon,Stimuli/Shapes/yellow_triangle.png,Stimuli/Shapes/purple_x.png,Stimuli/Shapes/yellow_triangle.png,Stimuli/Shapes/purple_x.png,Stimuli/Shapes/yellow_triangle.png,Stimuli/Shapes/purple_x.png,yellow,purple,triangle,x,lime,star5,lime,square,1,4,10,1,,,f,,,,f,,,,,0.914,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,231.7777,443.9081,0,34,34,17,1,1,Baseline,A,X,j,Yes,AX,8,yellow,triangle,purple,x,Stimuli/Shapes/yellow_triangle.png,Stimuli/Shapes/purple_x.png,1,4,0.5,1,,Stimuli/Shapes/purple_x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
