Welcome.started,Welcome.stopped,participant,date,expName,psychopyVersion,OS,frameRate,SetVars.started,SetVars.stopped,Silence.started,Silence.stopped,Silence_Resp.keys,Silence_Resp.rt,Silence_Resp.duration,Consent.started,Consent.stopped,Consent_Resp.keys,Consent_Resp.rt,Consent_Resp.duration,PleaseMsg.started,PleaseMsg.stopped,ReadCarefully.started,ReadCarefully.stopped,Read_Resp.keys,Read_Resp.rt,Read_Resp.duration,Load_Stim.started,Load_Stim.stopped,B0_Ins.started,B0_Ins.stopped,B0_Ins_Resp.keys,B0_Ins_Resp.rt,B0_Ins_Resp.duration,B0_Keys.started,B0_Keys.stopped,B0_Keys_Resp.keys,B0_Keys_Resp.rt,B0_Keys_Resp.duration,B0_Ins_Img.started,B0_Ins_Img.stopped,B0_Ins_Img_Resp.keys,B0_Ins_Img_Resp.rt,B0_Ins_Img_Resp.duration,HandPosition.started,HandPosition.stopped,HandPos_Resp.keys,HandPos_Resp.rt,HandPos_Resp.duration,B0_Prac_Ins.started,B0_Prac_Ins.stopped,B0_Prac_Ins_Resp_2.keys,StartTime.started,StartTime.stopped,BlockCounter.started,BlockCounter.stopped,B1_Ins.started,B1_Ins.stopped,B1_Ins_Resp.keys,B2_Ins.started,B2_Ins.stopped,B2_Ins_Resp.keys,P0_Ins.started,P0_Ins.stopped,P0_Ins_Resp.keys,Pro_Strat_Ins.started,Pro_Strat_Ins.stopped,Pro_Strat_Ins_Resp.keys,Pro_Strat_Ins2.started,Pro_Strat_Ins2.stopped,Pro_Strat_Ins2_Resp.keys,PM_Ins_Cue.started,PM_Ins_Cue.stopped,PM_Ins_Cue_Resp.keys,PM_Ins_Probe.started,PM_Ins_Probe.stopped,PM_Ins_Probe_Resp.keys,PM_Img_Cue.started,PM_Img_Cue.stopped,PM_Img_Cue_Resp.keys,PM_Img_Probe.started,PM_Img_Probe.stopped,PM_Img_Probe_Resp.keys,P1_Ins.started,P1_Ins.stopped,P1_Ins_Resp.keys,P2_Ins.started,P2_Ins.stopped,P2_Ins_Resp.keys,R0_Ins.started,R0_Ins.stopped,R0_Ins_Resp.keys,R1_Ins.started,R1_Ins.stopped,R1_Ins_Resp.keys,R2_Ins.started,R2_Ins.stopped,R2_Ins_Resp.keys,BeginOgt.started,BeginOgt.stopped,BeginOgt_Resp.keys,BeginOgt_Resp.rt,BeginOgt_Resp.duration,BeginTask.started,BeginTask.stopped,setDurs.started,setDurs.stopped,setPM.started,setPM.stopped,C.started,C.stopped,Cue_Resp.keys,isi.started,isi.stopped,Isi_Resp.keys,P.started,P.stopped,Probe_Resp.keys,Probe_Resp.rt,Probe_Resp.duration,Ast.started,Ast.stopped,Aster_Resp.keys,Save_dat.started,Save_dat.stopped,axcpt_subid,axcpt_date,axcpt_exp,axcpt_colorCond,axcpt_cond,axcpt_phaseFile,axcpt_pmCond,axcpt_block,axcpt_blockCounter,axcpt_phase,axcpt_trialNum,axcpt_stimColor,axcpt_stimShape,axcpt_cueStim,axcpt_probeStim,axcpt_cue_file,axcpt_probe_file,axcpt_cuefile,axcpt_probefile,axcpt_cue_color,axcpt_probe_color,axcpt_cue_shape,axcpt_probe_shape,axcpt_cueColor_rand,axcpt_cueShape_rand,axcpt_probeColor_rand,axcpt_probeShape_rand,axcpt_cue_dur,axcpt_isi_dur,axcpt_probe_dur,axcpt_ast_dur,axcpt_cue_Resp,axcpt_isi_Resp,axcpt_probe_Resp,axcpt_aster_Resp,axcpt_cue_resp,axcpt_isi_resp,axcpt_probe_resp,axcpt_aster_resp,axcpt_noResp,axcpt_cue_rt,axcpt_isi_rt,axcpt_probe_rt,axcpt_aster_rt,axcpt_OgtAcc,axcpt_OgtTrialAcc,axcpt_OgtAccRunning,axcpt_pm_blocks,axcpt_pmcue_Trials,axcpt_pm_RespKey,axcpt_start_PM_Time,axcpt_runningTime,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Block,Phase,Cue,Probe,Correct,DoResp,TrialType,ItemCount,CueColor,CueShape,ProbeColor,ProbeShape,CueFile,ProbeFile,CueDur,IsiDur,ProbeDur,AsterismDur,Cat_c,Cat_p,phase.thisRepN,phase.thisTrialN,phase.thisN,phase.thisIndex,phase.ran,PhaseFile,B1_Ins_Resp.rt,B1_Ins_Resp.duration,B2_Ins_Resp.rt,B2_Ins_Resp.duration,Cue_Resp.rt,Cue_Resp.duration,P0_Ins_Resp.rt,P0_Ins_Resp.duration,Pro_Strat_Ins_Resp.rt,Pro_Strat_Ins_Resp.duration,Pro_Strat_Ins2_Resp.rt,Pro_Strat_Ins2_Resp.duration,P1_Ins_Resp.rt,P1_Ins_Resp.duration,Isi_Resp.rt,Isi_Resp.duration,P2_Ins_Resp.rt,P2_Ins_Resp.duration,Aster_Resp.rt,Aster_Resp.duration,Debrief.started,Debrief.stopped,Debrief_Resp.keys,Debrief_Resp.rt,Debrief_Resp.duration,Thanks.started,Thanks.stopped
,,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.1223,727.1223,727.1223,727.1223,727.1234,728.1215,,728.1215,732.1205,,732.1211,732.4714,f,0.334,,732.4715,733.9714,,733.9715,733.9715,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Cue-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Cue,Baseline,2,,42,purple,hexagon,Stimuli/Shapes/lime_horizontal.png,Stimuli/Shapes/lime_hexagon.png,Stimuli/Shapes/lime_horizontal.png,Stimuli/Shapes/lime_hexagon.png,Stimuli/Shapes/lime_horizontal.png,Stimuli/Shapes/lime_hexagon.png,lime,lime,horizontal,hexagon,purple,square,lime,square,1,4,10,1,,,f,,,,f,,,,,0.334,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,406.0426,322.0786,0,21,21,49,1,1,Baseline,B,Y,f,Yes,BY,20,lime,horizontal,lime,hexagon,Stimuli/Shapes/lime_horizontal.png,Stimuli/Shapes/lime_hexagon.png,1,4,0.5,1,,Stimuli/Shapes/lime_hexagon.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.9721,733.9721,733.9722,733.9722,733.9732,734.9715,,734.9715,738.9713,,738.9719,739.2713,f,0.2804,,739.2714,740.7713,,740.7714,740.7714,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Cue-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Cue,Baseline,2,,43,red,square,Stimuli/Shapes/blue_square.png,Stimuli/Shapes/yellow_hexagon.png,Stimuli/Shapes/blue_square.png,Stimuli/Shapes/yellow_hexagon.png,Stimuli/Shapes/blue_square.png,Stimuli/Shapes/yellow_hexagon.png,blue,yellow,square,hexagon,yellow,hexagon,lime,hexagon,1,4,10,1,,,f,,,,f,,,,,0.2804,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,406.0426,328.9287,0,22,22,45,1,1,Baseline,B,Y,f,Yes,BY,16,blue,square,yellow,hexagon,Stimuli/Shapes/blue_square.png,Stimuli/Shapes/yellow_hexagon.png,1,4,0.5,1,,Stimuli/Shapes/yellow_hexagon.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.7721,740.7721,740.7721,740.7721,740.7733,741.7715,,741.7716,745.7713,,745.7718,746.2205,f,0.4305,,746.2206,747.7214,,747.7214,747.7214,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Cue-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Cue,Baseline,2,,44,red,hexagon,Stimuli/Shapes/blue_triangle.png,Stimuli/Shapes/blue_square.png,Stimuli/Shapes/blue_triangle.png,Stimuli/Shapes/blue_square.png,Stimuli/Shapes/blue_triangle.png,Stimuli/Shapes/blue_square.png,blue,blue,triangle,square,purple,diamond,purple,star5,1,4,10,1,,,f,,,,f,,,,,0.4305,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,406.0426,335.7287,0,23,23,0,1,1,Baseline,A,Y,f,Yes,AY,1,blue,triangle,blue,square,Stimuli/Shapes/blue_triangle.png,Stimuli/Shapes/blue_square.png,1,4,0.5,1,,Stimuli/Shapes/blue_square.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747.7221,747.7221,747.7221,747.7221,747.7232,748.7214,,748.7215,752.7213,,752.7219,753.2879,f,0.5462,,753.2881,754.788,,754.788,754.788,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Cue-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Cue,Baseline,2,,45,red,star5,Stimuli/Shapes/red_hexagon.png,Stimuli/Shapes/blue_star5.png,Stimuli/Shapes/red_hexagon.png,Stimuli/Shapes/blue_star5.png,Stimuli/Shapes/red_hexagon.png,Stimuli/Shapes/blue_star5.png,red,blue,hexagon,star5,purple,square,red,square,1,4,10,1,,,f,,,,f,,,,,0.5462,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,406.0426,342.6786,0,24,24,46,1,1,Baseline,B,Y,f,Yes,BY,17,red,hexagon,blue,star5,Stimuli/Shapes/red_hexagon.png,Stimuli/Shapes/blue_star5.png,1,4,0.5,1,,Stimuli/Shapes/blue_star5.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.7885,754.7885,754.7885,754.7886,754.7895,755.7879,,755.788,759.788,,759.7885,760.1546,f,0.3491,,760.1547,761.6547,,761.6548,761.6548,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Cue-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Cue,Baseline,2,,46,yellow,square,Stimuli/Shapes/blue_diamond.png,Stimuli/Shapes/red_horizontal.png,Stimuli/Shapes/blue_diamond.png,Stimuli/Shapes/red_horizontal.png,Stimuli/Shapes/blue_diamond.png,Stimuli/Shapes/red_horizontal.png,blue,red,diamond,horizontal,purple,diamond,lime,star5,1,4,10,1,,,f,,,,f,,,,,0.3491,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,406.0426,349.7452,0,25,25,42,1,1,Baseline,B,Y,f,Yes,BY,13,blue,diamond,red,horizontal,Stimuli/Shapes/blue_diamond.png,Stimuli/Shapes/red_horizontal.png,1,4,0.5,1,,Stimuli/Shapes/red_horizontal.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.6554,761.6555,761.6555,761.6555,761.6566,762.6546,,762.6548,766.6547,,766.6552,767.0874,f,0.414,,767.0875,768.5879,,768.588,768.588,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Cue-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Cue,Baseline,2,,47,purple,diamond,Stimuli/Shapes/lime_triangle.png,Stimuli/Shapes/yellow_horizontal.png,Stimuli/Shapes/lime_triangle.png,Stimuli/Shapes/yellow_horizontal.png,Stimuli/Shapes/lime_triangle.png,Stimuli/Shapes/yellow_horizontal.png,lime,yellow,triangle,horizontal,blue,square,purple,diamond,1,4,10,1,,,f,,,,f,,,,,0.414,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,406.0426,356.6118,0,26,26,4,1,1,Baseline,A,Y,f,Yes,AY,5,lime,triangle,yellow,horizontal,Stimuli/Shapes/lime_triangle.png,Stimuli/Shapes/yellow_horizontal.png,1,4,0.5,1,,Stimuli/Shapes/yellow_horizontal.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.5888,768.5888,768.5888,768.5888,768.5899,769.5878,,769.5878,773.5879,,773.5885,774.0047,j,0.3966,,774.0048,775.5046,,775.5047,775.5047,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Cue-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Cue,Baseline,2,,48,blue,hexagon,Stimuli/Shapes/purple_triangle.png,Stimuli/Shapes/purple_x.png,Stimuli/Shapes/purple_triangle.png,Stimuli/Shapes/purple_x.png,Stimuli/Shapes/purple_triangle.png,Stimuli/Shapes/purple_x.png,purple,purple,triangle,x,red,square,blue,hexagon,1,4,10,1,,,j,,,,j,,no response,,,0.3966,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,406.0426,363.545,0,27,27,27,1,1,Baseline,A,X,j,Yes,AX,18,purple,triangle,purple,x,Stimuli/Shapes/purple_triangle.png,Stimuli/Shapes/purple_x.png,1,4,0.5,1,,Stimuli/Shapes/purple_x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.5053,775.5053,775.5053,775.5053,775.5065,776.5047,,776.5047,780.5046,,780.5052,780.838,f,0.3162,,780.8381,782.3379,,782.3379,782.338,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Cue-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Cue,Baseline,2,,49,purple,diamond,Stimuli/Shapes/red_star5.png,Stimuli/Shapes/lime_horizontal.png,Stimuli/Shapes/red_star5.png,Stimuli/Shapes/lime_horizontal.png,Stimuli/Shapes/red_star5.png,Stimuli/Shapes/lime_horizontal.png,red,lime,star5,horizontal,lime,square,lime,diamond,1,4,10,1,,,f,,,,f,,,,,0.3162,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,406.0426,370.4618,0,28,28,38,1,1,Baseline,B,Y,f,Yes,BY,9,red,star5,lime,horizontal,Stimuli/Shapes/red_star5.png,Stimuli/Shapes/lime_horizontal.png,1,4,0.5,1,,Stimuli/Shapes/lime_horizontal.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.3386,782.3387,782.3387,782.3387,782.3398,783.3379,,783.3379,787.3378,,787.3385,787.7712,j,0.4165,,787.7712,789.2711,,789.2712,789.2712,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Cue-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Cue,Baseline,2,,50,yellow,diamond,Stimuli/Shapes/red_triangle.png,Stimuli/Shapes/lime_x.png,Stimuli/Shapes/red_triangle.png,Stimuli/Shapes/lime_x.png,Stimuli/Shapes/red_triangle.png,Stimuli/Shapes/lime_x.png,red,lime,triangle,x,lime,hexagon,lime,star5,1,4,10,1,,,j,,,,j,,no response,,,0.4165,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,406.0426,377.2951,0,29,29,14,1,1,Baseline,A,X,j,Yes,AX,5,red,triangle,lime,x,Stimuli/Shapes/red_triangle.png,Stimuli/Shapes/lime_x.png,1,4,0.5,1,,Stimuli/Shapes/lime_x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.2719,789.2719,789.272,789.272,789.2731,790.2712,,790.2712,794.2711,,794.2717,794.7045,j,0.4145,,794.7046,796.2045,,796.2045,796.2045,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Cue-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Cue,Baseline,2,,51,blue,star5,Stimuli/Shapes/yellow_triangle.png,Stimuli/Shapes/purple_x.png,Stimuli/Shapes/yellow_triangle.png,Stimuli/Shapes/purple_x.png,Stimuli/Shapes/yellow_triangle.png,Stimuli/Shapes/purple_x.png,yellow,purple,triangle,x,yellow,diamond,blue,hexagon,1,4,10,1,,,j,,,,j,,no response,,,0.4145,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,406.0426,384.2284,0,30,30,17,1,1,Baseline,A,X,j,Yes,AX,8,yellow,triangle,purple,x,Stimuli/Shapes/yellow_triangle.png,Stimuli/Shapes/purple_x.png,1,4,0.5,1,,Stimuli/Shapes/purple_x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.2052,796.2052,796.2052,796.2052,796.2064,797.2045,,797.2046,801.2037,,801.2042,801.521,f,0.3008,,801.5212,803.0211,,803.0212,803.0212,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Cue-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Cue,Baseline,2,,52,red,hexagon,Stimuli/Shapes/purple_diamond.png,Stimuli/Shapes/purple_x.png,Stimuli/Shapes/purple_diamond.png,Stimuli/Shapes/purple_x.png,Stimuli/Shapes/purple_diamond.png,Stimuli/Shapes/purple_x.png,purple,purple,diamond,x,lime,star5,lime,diamond,1,4,10,1,,,f,,,,f,,,,,0.3008,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,406.0426,391.1618,0,31,31,7,1,1,Baseline,B,X,f,Yes,BX,3,purple,diamond,purple,x,Stimuli/Shapes/purple_diamond.png,Stimuli/Shapes/purple_x.png,1,4,0.5,1,,Stimuli/Shapes/purple_x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803.0218,803.0218,803.0218,803.0218,803.0229,804.0212,,804.0213,808.0212,,808.0218,808.4879,f,0.4471,,808.488,809.9877,,809.9878,809.9878,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Cue-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Cue,Baseline,2,,53,lime,hexagon,Stimuli/Shapes/blue_square.png,Stimuli/Shapes/blue_diamond.png,Stimuli/Shapes/blue_square.png,Stimuli/Shapes/blue_diamond.png,Stimuli/Shapes/blue_square.png,Stimuli/Shapes/blue_diamond.png,blue,blue,square,diamond,yellow,square,red,star5,1,4,10,1,,,f,,,,f,,,,,0.4471,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,406.0426,397.9785,0,32,32,30,1,1,Baseline,B,Y,f,Yes,BY,1,blue,square,blue,diamond,Stimuli/Shapes/blue_square.png,Stimuli/Shapes/blue_diamond.png,1,4,0.5,1,,Stimuli/Shapes/blue_diamond.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.9884,809.9884,809.9884,809.9885,809.9895,810.9878,,810.988,814.9878,,814.9883,815.471,j,0.4642,,815.4711,816.9709,,816.971,816.971,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Cue-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Cue,Baseline,2,,54,purple,diamond,Stimuli/Shapes/blue_triangle.png,Stimuli/Shapes/yellow_x.png,Stimuli/Shapes/blue_triangle.png,Stimuli/Shapes/yellow_x.png,Stimuli/Shapes/blue_triangle.png,Stimuli/Shapes/yellow_x.png,blue,yellow,triangle,x,red,diamond,lime,star5,1,4,10,1,,,j,,,,j,,no response,,,0.4642,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,406.0426,404.945,0,33,33,15,1,1,Baseline,A,X,j,Yes,AX,6,blue,triangle,yellow,x,Stimuli/Shapes/blue_triangle.png,Stimuli/Shapes/yellow_x.png,1,4,0.5,1,,Stimuli/Shapes/yellow_x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816.9717,816.9717,816.9717,816.9717,816.9729,817.9711,,817.9712,821.971,,821.9715,822.4044,j,0.414,,822.4045,823.9044,,823.9044,823.9044,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Cue-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Cue,Baseline,2,,55,yellow,star5,Stimuli/Shapes/lime_triangle.png,Stimuli/Shapes/blue_x.png,Stimuli/Shapes/lime_triangle.png,Stimuli/Shapes/blue_x.png,Stimuli/Shapes/lime_triangle.png,Stimuli/Shapes/blue_x.png,lime,blue,triangle,x,yellow,star5,red,hexagon,1,4,10,1,,,j,,,,j,,no response,,,0.414,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,406.0426,411.9283,0,34,34,12,1,1,Baseline,A,X,j,Yes,AX,3,lime,triangle,blue,x,Stimuli/Shapes/lime_triangle.png,Stimuli/Shapes/blue_x.png,1,4,0.5,1,,Stimuli/Shapes/blue_x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.9051,823.9052,823.9052,823.9052,823.9063,824.9045,,824.9045,828.9043,,828.9048,829.3044,j,0.3835,,829.3044,830.804,,830.8041,830.8041,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Cue-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Cue,Baseline,2,,56,purple,square,Stimuli/Shapes/yellow_triangle.png,Stimuli/Shapes/blue_x.png,Stimuli/Shapes/yellow_triangle.png,Stimuli/Shapes/blue_x.png,Stimuli/Shapes/yellow_triangle.png,Stimuli/Shapes/blue_x.png,yellow,blue,triangle,x,lime,star5,yellow,hexagon,1,4,10,1,,,j,,,,j,,no response,,,0.3835,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,406.0426,418.8617,0,35,35,11,1,1,Baseline,A,X,j,Yes,AX,2,yellow,triangle,blue,x,Stimuli/Shapes/yellow_triangle.png,Stimuli/Shapes/blue_x.png,1,4,0.5,1,,Stimuli/Shapes/blue_x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.8045,830.8045,830.8045,830.8045,830.805,831.8044,,831.8045,835.8044,,835.8048,836.321,f,0.4994,,836.3212,837.821,,837.821,837.821,9903,2025-02-14_18h42.29.758,_axcpt-pm-shape-col,"[""Mixed Colors""]",axcpt-specific-pm-PM-Cue-pm,files/getPhases-diff-shapes-diff-color.xlsx,PM-Cue,Baseline,2,,57,yellow,diamond,Stimuli/Shapes/yellow_square.png,Stimuli/Shapes/blue_x.png,Stimuli/Shapes/yellow_square.png,Stimuli/Shapes/blue_x.png,Stimuli/Shapes/yellow_square.png,Stimuli/Shapes/blue_x.png,yellow,blue,square,x,red,diamond,blue,square,1,4,10,1,,,f,,,,f,,,,,0.4994,,0,0,0,"[5,6]","[155,170,185,200,215,230,245,260]",space,406.0426,425.7616,0,36,36,5,1,1,Baseline,B,X,f,Yes,BX,1,yellow,square,blue,x,Stimuli/Shapes/yellow_square.png,Stimuli/Shapes/blue_x.png,1,4,0.5,1,,Stimuli/Shapes/blue_x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
